trial,k,members,weights,ndcg5,recall1,recall5,mean_booked_rank,n_queries,n_booked
292,6,"A13,A6,B10,E1,E7,I1","0.1206,0.0689,0.4912,0.1694,0.0223,0.1275",0.42394459036419635,0.2552539404553415,0.6433887915936952,5.920388207822533,19979,13704
440,8,"A2,C6,C8,E3,E9,F1,H2,I6","0.0394,0.0307,0.0496,0.0092,0.2813,0.1780,0.0676,0.3442",0.42394245045188644,0.2549620548744892,0.6444833625218914,5.914039696438996,19979,13704
85,9,"A11,A5,B1,B7,C8,E3,E6,E9,F2","0.1819,0.0837,0.1173,0.0659,0.0318,0.0534,0.0749,0.1374,0.2537",0.42393968705946516,0.25503502626970226,0.6438266199649737,5.922723292469352,19979,13704
176,4,"B7,D14,E3,I3","0.0690,0.0992,0.5249,0.3069",0.4239348997365629,0.2542323409223584,0.6417104495037945,5.942717454757735,19979,13704
48,6,"A1,A5,C6,C9,D14,H2","0.1686,0.0518,0.4224,0.1052,0.2341,0.0178",0.42392497042359173,0.25503502626970226,0.6411996497373029,5.928561004086398,19979,13704
230,4,"A1,C11,D14,E6","0.1980,0.0540,0.3262,0.4218",0.42392309155159336,0.2548161120840631,0.6428779918272037,5.92695563339171,19979,13704
297,6,"A1,B6,C11,E1,E7,I6","0.0443,0.2615,0.0577,0.2539,0.0174,0.3651",0.42392284704716476,0.25518096906012844,0.6428050204319906,5.921409807355516,19979,13704
20,7,"A5,A6,C8,E10,E4,E7,I1","0.3488,0.1178,0.0859,0.2233,0.0245,0.1588,0.0409",0.423919379425686,0.2558377116170461,0.6425861062463515,5.9152802101576185,19979,13704
145,9,"A5,B10,B6,B9,D11,E10,E6,E9,H2","0.0086,0.0993,0.1748,0.1031,0.0628,0.0703,0.2718,0.0668,0.1425",0.42391863554288806,0.2536485697606538,0.6441914769410391,5.924328663164039,19979,13704
118,6,"A13,A5,D11,E9,I1,I6","0.0985,0.0521,0.0476,0.2074,0.3292,0.2652",0.42391669147158484,0.25401342673671923,0.6437536485697607,5.926298890834793,19979,13704
348,6,"A2,B3,B6,C11,E1,E7","0.0814,0.3077,0.0577,0.0867,0.4625,0.0041",0.42391211005445506,0.25605662580268534,0.6438266199649737,5.9142586106246355,19979,13704
205,10,"A11,A2,A5,A6,B9,C6,D4,E7,E9,F2","0.1902,0.0369,0.3717,0.0601,0.1198,0.0174,0.0484,0.0879,0.0109,0.0566",0.423902329482295,0.2548161120840631,0.6431698774080561,5.9184909515469935,19979,13704
294,7,"A11,C6,C8,C9,E4,E9,F8","0.0680,0.1054,0.1810,0.0354,0.3807,0.1732,0.0563",0.4238827779955037,0.25547285464098074,0.6438995913601868,5.91768826619965,19979,13704
252,7,"A1,A6,B7,C8,E7,F1,F8","0.1054,0.1406,0.0120,0.0072,0.4271,0.2666,0.0411",0.4238746694623168,0.2543782837127846,0.6445563339171045,5.921847635726795,19979,13704
235,7,"A1,A11,D14,E3,E4,E7,I1","0.4300,0.1281,0.0070,0.1470,0.1941,0.0509,0.0430",0.4238704962141557,0.25415936952714535,0.6420753064798599,5.932209573847052,19979,13704
60,3,"B6,C9,E7","0.3064,0.2243,0.4693",0.42386887330800255,0.2553998832457677,0.6413455925277292,5.905647985989492,19979,13704
472,6,"A13,C9,E4,E6,H2,I6","0.3935,0.4455,0.0577,0.0391,0.0279,0.0363",0.4238657121108249,0.2559836544074723,0.6422942206654991,5.924474605954466,19979,13704
333,7,"B9,C9,D11,D4,E6,F8,H2","0.0054,0.0202,0.0750,0.4052,0.2304,0.1535,0.1103",0.4238630682911703,0.2551079976649154,0.6415645067133684,5.920607122008173,19979,13704
489,4,"B9,C9,D4,H2","0.0093,0.2677,0.3057,0.4173",0.42385527537745027,0.2549620548744892,0.6414185639229422,5.925131348511384,19979,13704
448,9,"A11,A2,A6,E1,E9,F13,F8,H2,I6","0.0042,0.0073,0.0480,0.0361,0.0097,0.4103,0.1924,0.2862,0.0059",0.4238539016223629,0.25474314068884996,0.6438995913601868,5.922577349678926,19979,13704
86,3,"B3,C6,F8","0.5170,0.3114,0.1716",0.42385054092082625,0.2540863981319323,0.6449941622883829,5.920680093403386,19979,13704
492,4,"A13,A2,A5,B10","0.2687,0.4735,0.0032,0.2546",0.4238482327490124,0.2548161120840631,0.643096906012843,5.927101576182136,19979,13704
217,10,"A13,B3,C8,D11,E10,E7,F1,F13,H2,I3","0.0073,0.0972,0.0501,0.0397,0.1305,0.0831,0.1312,0.0600,0.0778,0.3229",0.42384706438397796,0.2562025685931115,0.6414915353181553,5.914039696438996,19979,13704
240,9,"B3,C11,C6,C9,D14,E1,E10,I1,I6","0.0677,0.1834,0.0561,0.0517,0.4187,0.0370,0.0638,0.0681,0.0535",0.4238389868256405,0.25532691185055456,0.6427320490367776,5.910974897840046,19979,13704
360,6,"C11,D4,E10,F2,F8,I6","0.3083,0.0237,0.0359,0.4329,0.1220,0.0773",0.42383243194406606,0.25445125510799765,0.6426590776415645,5.910755983654408,19979,13704
46,6,"A11,A6,C11,D14,F13,F8","0.2471,0.0871,0.1806,0.2785,0.1994,0.0073",0.4238289286557116,0.2542323409223584,0.645067133683596,5.921044950379451,19979,13704
203,5,"A13,A5,B7,B9,F2","0.3206,0.1015,0.5188,0.0215,0.0376",0.42382069331594524,0.2562025685931115,0.6443374197314653,5.9316987740805605,19979,13704
416,6,"A1,A13,B10,E9,F8,H2","0.5071,0.0845,0.1215,0.0732,0.0579,0.1558",0.4238204987841037,0.25357559836544075,0.6439725627553999,5.9306771745475775,19979,13704
228,7,"A2,A5,D11,E10,E3,F2,I1","0.0721,0.3050,0.0934,0.0358,0.2776,0.0307,0.1854",0.42381514161340667,0.2543782837127846,0.6446293053123175,5.92148277875073,19979,13704
359,8,"A6,B1,D4,E6,E7,F2,H2,I3","0.0685,0.0254,0.1576,0.0902,0.1736,0.1090,0.2613,0.1144",0.423810198078621,0.2549620548744892,0.6436077057793345,5.916009924109749,19979,13704
207,5,"B1,B7,E10,E3,I1","0.1222,0.4891,0.1816,0.1945,0.0127",0.4238050378958869,0.25386748394629305,0.6429509632224168,5.917396380618797,19979,13704
8,8,"A1,B6,E10,E3,E7,E9,F1,F2","0.1919,0.0290,0.0966,0.1669,0.3136,0.0678,0.0421,0.0921",0.42378893325813927,0.25474314068884996,0.6422942206654991,5.924255691768827,19979,13704
103,6,"A5,C6,C9,D11,E10,F2","0.0657,0.1565,0.3261,0.1255,0.0018,0.3244",0.4237667081128624,0.25547285464098074,0.6438995913601868,5.931552831290134,19979,13704
19,9,"A6,B6,C6,C8,D4,E3,E9,H2,I6","0.0823,0.0443,0.1915,0.0036,0.0343,0.3616,0.1516,0.0739,0.0569",0.4237626648356325,0.25445125510799765,0.6416374781085814,5.913237011091652,19979,13704
208,4,"B10,D11,E10,F13","0.3483,0.0213,0.2613,0.3691",0.42375657963957614,0.25401342673671923,0.645067133683596,5.934690601284297,19979,13704
158,6,"A1,B3,C6,E10,F1,F8","0.0905,0.2651,0.0222,0.3013,0.0361,0.2847",0.4237545990176656,0.25357559836544075,0.6425861062463515,5.928415061295972,19979,13704
100,7,"A6,B9,D14,E6,F13,F2,H2","0.2462,0.0526,0.0323,0.2495,0.2993,0.0530,0.0672",0.4237532796078524,0.25518096906012844,0.6441185055458261,5.934617629889083,19979,13704
179,8,"A1,B1,D14,D4,E4,E6,F13,I6","0.0369,0.0190,0.0384,0.3013,0.0108,0.2376,0.3134,0.0426",0.4237396061205321,0.25503502626970226,0.6427320490367776,5.910172212492703,19979,13704
74,6,"A13,A6,C11,C8,F13,H2","0.0932,0.0904,0.0321,0.2513,0.3964,0.1365",0.4237380192799112,0.25503502626970226,0.6429509632224168,5.913018096906013,19979,13704
317,7,"B6,C9,D11,E10,F1,H2,I6","0.0789,0.1670,0.1671,0.0301,0.1890,0.0681,0.2998",0.4237308977880135,0.2553998832457677,0.6425131348511384,5.918053123175715,19979,13704
1,7,"A11,C11,C6,C9,E1,E7,E9","0.0394,0.0969,0.0255,0.2395,0.0776,0.4389,0.0822",0.4237295037110879,0.2546701692936369,0.6436806771745476,5.9144045534150615,19979,13704
421,6,"B1,B9,C6,D4,E10,E6","0.1272,0.1423,0.2491,0.0031,0.4045,0.0738",0.42371714932702803,0.2552539404553415,0.643096906012843,5.933085230589609,19979,13704
157,5,"A13,A6,E10,F1,F13","0.2343,0.0406,0.3823,0.0523,0.2905",0.4237167964899448,0.25459719789842383,0.6449211908931699,5.9299474605954465,19979,13704
400,7,"B3,B6,D14,D4,E10,E7,E9","0.1213,0.2648,0.0064,0.2332,0.1286,0.2244,0.0213",0.4237145413944334,0.2552539404553415,0.6432428488032691,5.913747810858144,19979,13704
165,5,"B7,B9,D14,H2,I1","0.4923,0.1929,0.0944,0.0297,0.1908",0.4237138801936566,0.25401342673671923,0.6424401634559253,5.920461179217747,19979,13704
183,7,"A13,A6,B6,D14,E1,I3,I6","0.2552,0.0563,0.1537,0.0204,0.0875,0.3516,0.0753",0.4237057201523103,0.2564214827787507,0.6423671920607122,5.9129451255108,19979,13704
69,6,"A13,A2,B9,C11,E10,F8","0.4655,0.0439,0.0317,0.1492,0.0944,0.2154",0.42370086239749005,0.2558377116170461,0.6432428488032691,5.932939287799183,19979,13704
23,7,"B10,B7,D14,E1,E4,E9,I6","0.1330,0.0185,0.0017,0.0387,0.5007,0.1792,0.1282",0.42367852754333374,0.2533566841798015,0.6437536485697607,5.915499124343257,19979,13704
347,10,"A1,B9,C11,C6,C8,D14,E6,E9,F8,I3","0.2481,0.0676,0.0362,0.0241,0.0494,0.3057,0.0946,0.0603,0.0650,0.0489",0.4236659247329582,0.25445125510799765,0.6426590776415645,5.905939871570345,19979,13704
295,6,"A1,A13,C6,E1,F8,I1","0.0110,0.3889,0.1879,0.0666,0.0831,0.2625",0.4236650965159674,0.2535026269702277,0.6427320490367776,5.92148277875073,19979,13704
9,7,"A1,A6,E6,E7,F1,F13,F8","0.2190,0.2713,0.0498,0.1346,0.1851,0.1228,0.0175",0.4236597959179815,0.2533566841798015,0.6427320490367776,5.921190893169878,19979,13704
391,8,"A1,C9,D11,D14,D4,E6,F1,I1","0.0949,0.0437,0.1391,0.1139,0.0973,0.4103,0.0212,0.0796",0.42365577357534706,0.2549620548744892,0.6424401634559253,5.921409807355516,19979,13704
184,7,"A11,B9,C9,D14,D4,F2,F8","0.0138,0.0572,0.3079,0.0512,0.1315,0.1872,0.2513",0.4236551790840536,0.2537215411558669,0.643096906012843,5.928706946876824,19979,13704
177,9,"A1,A13,A2,A5,B6,C11,C6,D14,F13","0.0060,0.0986,0.2134,0.0113,0.0509,0.2661,0.2861,0.0464,0.0212",0.4236520895311421,0.2545242265032107,0.6416374781085814,5.923015178050204,19979,13704
120,7,"A1,A5,C6,D14,F8,H2,I3","0.1144,0.1471,0.1568,0.4365,0.0410,0.0591,0.0451",0.42364710330231886,0.25569176882662,0.6425861062463515,5.919950379451255,19979,13704
343,9,"B3,C8,D4,E7,E9,F1,F2,I1,I3","0.0116,0.0887,0.0536,0.0384,0.0839,0.0422,0.0963,0.1885,0.3967",0.42364632452369294,0.2552539404553415,0.6426590776415645,5.9129451255108,19979,13704
266,7,"A13,A5,A6,B1,B3,B6,F13","0.0313,0.1264,0.3517,0.0392,0.2948,0.1246,0.0321",0.4236463175627177,0.2553998832457677,0.6437536485697607,5.934909515469935,19979,13704
185,8,"A1,C11,C8,E7,F1,F2,H2,I6","0.1764,0.0353,0.0587,0.0482,0.0331,0.5195,0.1285,0.0002",0.4236440424927661,0.2549620548744892,0.6433887915936952,5.911704611792177,19979,13704
42,10,"A13,A2,B6,C9,D4,E1,E3,F8,H2,I1","0.3398,0.1125,0.0123,0.0003,0.0297,0.0101,0.0034,0.0113,0.3731,0.1076",0.4236432897744267,0.2562025685931115,0.6411266783420899,5.906888499708114,19979,13704
404,7,"A11,B6,C9,D4,F13,F8,H2","0.1118,0.0394,0.0611,0.3641,0.1996,0.0432,0.1807",0.423628666804992,0.2552539404553415,0.6400321074138937,5.916228838295388,19979,13704
445,8,"A1,A13,A5,C11,D14,E3,E7,F2","0.2342,0.0546,0.1422,0.0168,0.2170,0.0264,0.2680,0.0408",0.42360362249422256,0.25401342673671923,0.6444103911266783,5.912142440163456,19979,13704
442,4,"A6,D11,F8,I6","0.2214,0.4452,0.3133,0.0201",0.4236006350170089,0.2520431990659661,0.6452130764740222,5.913674839462931,19979,13704
407,5,"A11,E7,E9,F1,H2","0.0892,0.3939,0.2286,0.1818,0.1066",0.42360057754559083,0.25401342673671923,0.643096906012843,5.9296555750145945,19979,13704
449,4,"A13,C11,D11,F13","0.0990,0.4918,0.3897,0.0195",0.4235994191516939,0.25532691185055456,0.6424401634559253,5.926517805020432,19979,13704
77,7,"A11,B6,C11,D11,D14,E6,F2","0.1413,0.4223,0.1659,0.1100,0.0336,0.0033,0.1236",0.4235990381471715,0.25532691185055456,0.6419293636894338,5.911412726211325,19979,13704
209,4,"A11,A2,B6,C11","0.2061,0.3609,0.3099,0.1231",0.4235952522242468,0.2559106830122592,0.6419293636894338,5.908347927612376,19979,13704
13,5,"A1,B7,C8,F8,I1","0.2971,0.0708,0.1694,0.1431,0.3195",0.42358914388111707,0.25313776999416226,0.6419293636894338,5.922942206654991,19979,13704
355,8,"A1,A11,C8,E3,F13,F2,I3,I6","0.0912,0.0133,0.3738,0.1417,0.1383,0.2161,0.0213,0.0044",0.42358446316530696,0.2546701692936369,0.6428050204319906,5.928561004086398,19979,13704
311,5,"A1,A5,E3,E6,F8","0.0115,0.2268,0.2004,0.1478,0.4135",0.4235823612685075,0.2536485697606538,0.6431698774080561,5.929874489200233,19979,13704
435,9,"A2,A5,B9,C9,D11,D14,E10,E4,I6","0.0106,0.3285,0.0193,0.0419,0.3575,0.0666,0.1267,0.0140,0.0350",0.4235810630299213,0.2553998832457677,0.6431698774080561,5.9318447168709865,19979,13704
102,6,"A11,A13,A5,C6,E6,E7","0.0886,0.0315,0.3749,0.0631,0.0382,0.4038",0.4235808196296577,0.2558377116170461,0.6429509632224168,5.917834208990076,19979,13704
34,6,"A2,A6,D4,E4,F13,H2","0.3962,0.0385,0.1594,0.1424,0.2214,0.0420",0.4235779419194041,0.25561879743140686,0.643096906012843,5.9276123759486286,19979,13704
99,5,"B9,E4,E7,F13,I6","0.0491,0.2120,0.6071,0.0123,0.1194",0.4235778147976003,0.25415936952714535,0.6431698774080561,5.920899007589025,19979,13704
163,10,"A2,A6,C11,C8,D11,D14,E6,E9,F2,H2","0.0502,0.1077,0.1406,0.1103,0.0164,0.0323,0.4262,0.0333,0.0755,0.0075",0.42356944305207606,0.2562025685931115,0.6422942206654991,5.917907180385289,19979,13704
210,5,"A1,A11,A13,E7,F1","0.0049,0.4471,0.1098,0.1636,0.2746",0.42356804348525556,0.2533566841798015,0.6416374781085814,5.933669001751314,19979,13704
114,6,"A11,A5,B9,D11,D14,E10","0.2620,0.1410,0.3547,0.0559,0.0343,0.1521",0.4235532577367408,0.25532691185055456,0.6437536485697607,5.92717454757735,19979,13704
134,5,"A13,C8,D14,E6,F8","0.0151,0.1068,0.4786,0.0183,0.3812",0.4235529848999743,0.25415936952714535,0.6429509632224168,5.925934033858727,19979,13704
437,6,"E10,E4,E7,F13,H2,I6","0.0328,0.2081,0.0321,0.2270,0.0979,0.4022",0.42355176866331107,0.25401342673671923,0.6425861062463515,5.920242265032107,19979,13704
320,8,"A1,A11,C8,E10,E7,E9,F1,F13","0.0639,0.0365,0.0229,0.1918,0.0997,0.3199,0.0487,0.2165",0.4235458968301311,0.25430531231757153,0.6433158201984822,5.921336835960304,19979,13704
269,4,"A1,B1,B3,H2","0.3218,0.5824,0.0190,0.0768",0.4235234464804366,0.25386748394629305,0.6396672504378283,5.941695855224752,19979,13704
486,10,"B10,D11,D4,E10,E3,E6,E9,F2,H2,I1","0.0748,0.0111,0.0378,0.1774,0.0108,0.0222,0.0488,0.4834,0.0055,0.1280",0.423516346711775,0.2542323409223584,0.6442644483362522,5.927539404553415,19979,13704
63,8,"A1,B3,B9,D11,D14,E3,H2,I6","0.1222,0.1580,0.4672,0.0647,0.1075,0.0406,0.0102,0.0296",0.4235153679727552,0.2546701692936369,0.6419293636894338,5.927904261529481,19979,13704
24,6,"A6,C11,D4,E1,E4,H2","0.1542,0.0617,0.0970,0.3542,0.0082,0.3248",0.42351107165469587,0.25532691185055456,0.6411996497373029,5.914331582019848,19979,13704
275,5,"A1,B7,C6,D14,F8","0.0161,0.4485,0.2058,0.2910,0.0386",0.4234994239456915,0.2521891418563923,0.6424401634559253,5.935931115002919,19979,13704
299,7,"A11,A5,B10,C6,D14,D4,I1","0.1336,0.3629,0.0463,0.0320,0.1860,0.1969,0.0423",0.4234973672093764,0.2540863981319323,0.6441914769410391,5.925934033858727,19979,13704
463,8,"A11,A13,C8,D11,E1,E6,E9,I3","0.0973,0.4090,0.0817,0.0778,0.0442,0.0430,0.2295,0.0174",0.4234913649463546,0.2559106830122592,0.6422942206654991,5.919731465265616,19979,13704
90,6,"B6,C8,E9,F13,H2,I6","0.1742,0.1918,0.2125,0.0592,0.1730,0.1893",0.4234883876093285,0.2549620548744892,0.6424401634559253,5.911485697606539,19979,13704
373,8,"A6,C9,E1,E4,E7,E9,F13,I6","0.0488,0.1926,0.2803,0.0100,0.1721,0.0865,0.0927,0.1170",0.4234877138833264,0.2551079976649154,0.642221249270286,5.914331582019848,19979,13704
464,6,"A11,A2,B3,E9,F2,F8","0.0320,0.0631,0.1850,0.0431,0.2031,0.4737",0.423481556340829,0.25474314068884996,0.6424401634559253,5.934325744308231,19979,13704
17,5,"B10,C9,E7,F8,H2","0.0331,0.0403,0.4842,0.3319,0.1105",0.4234718857640761,0.25547285464098074,0.6405429071803853,5.9305312317571515,19979,13704
250,8,"A5,B10,B9,C8,D11,E10,F2,I3","0.2860,0.0800,0.2661,0.0254,0.0317,0.1318,0.1489,0.0301",0.42346972389772225,0.2549620548744892,0.6435347343841215,5.922358435493287,19979,13704
28,4,"A1,A6,E3,E6","0.1308,0.2564,0.2791,0.3338",0.4234656394697739,0.25342965557501457,0.6447022767075307,5.924985405720958,19979,13704
243,4,"A1,A13,A6,E9","0.2539,0.1710,0.4102,0.1649",0.4234376478548486,0.25488908347927614,0.6416374781085814,5.922650321074139,19979,13704
105,5,"B3,D11,E3,E9,H2","0.3280,0.1422,0.0120,0.4580,0.0596",0.4234375583645519,0.25445125510799765,0.6426590776415645,5.9319906596614125,19979,13704
462,4,"A13,A6,E6,I3","0.4342,0.0011,0.5089,0.0557",0.42342273372027506,0.2542323409223584,0.6444833625218914,5.934252772913018,19979,13704
287,5,"A11,C8,D11,D4,F8","0.0835,0.0282,0.1302,0.4626,0.2955",0.4234209507355594,0.2548161120840631,0.6438266199649737,5.932939287799183,19979,13704
129,7,"B9,C9,D14,F1,F8,I1,I6","0.0534,0.0548,0.0119,0.0974,0.5032,0.0302,0.2492",0.4234070690683961,0.2532107413893754,0.6436806771745476,5.931552831290134,19979,13704
398,7,"A1,A11,A6,D11,F8,H2,I3","0.0890,0.0373,0.2260,0.1091,0.4448,0.0775,0.0163",0.4234027028835208,0.25474314068884996,0.6425131348511384,5.9312609457092815,19979,13704
432,7,"A1,A2,B6,D14,E7,E9,H2","0.0624,0.2201,0.1407,0.0448,0.0785,0.4319,0.0216",0.4233831389171787,0.2540863981319323,0.6416374781085814,5.918345008756567,19979,13704
89,5,"D11,E9,F1,F2,I1","0.1354,0.0957,0.2945,0.2339,0.2404",0.42338117820603893,0.25430531231757153,0.6433158201984822,5.929363689433742,19979,13704
36,5,"A1,A11,A2,B1,E10","0.0577,0.0728,0.3459,0.1413,0.3823",0.42336270078422034,0.25357559836544075,0.6423671920607122,5.935201401050788,19979,13704
270,4,"C9,D11,F13,I6","0.1792,0.4332,0.0779,0.3098",0.42335404632919976,0.25459719789842383,0.6424401634559253,5.9319906596614125,19979,13704
340,6,"B10,B3,D11,D4,E7,E9","0.0069,0.0616,0.1402,0.0429,0.5934,0.1550",0.42334873983043625,0.2521891418563923,0.6438995913601868,5.935347343841214,19979,13704
385,8,"A1,A2,A6,C6,E1,E10,F2,I6","0.3459,0.3273,0.2262,0.0150,0.0119,0.0204,0.0383,0.0150",0.423346234585392,0.2548161120840631,0.6434617629889083,5.926590776415645,19979,13704
41,7,"A11,A5,E7,F13,I1,I3,I6","0.1040,0.0708,0.3909,0.0243,0.0015,0.1855,0.2231",0.42334379740912836,0.2535026269702277,0.6425861062463515,5.926007005253941,19979,13704
166,9,"A1,A2,B7,C8,E4,E7,E9,F1,F13","0.0504,0.0262,0.0443,0.3116,0.0632,0.1731,0.0404,0.2848,0.0059",0.42333632270662025,0.2561295971978984,0.6420023350846468,5.914915353181553,19979,13704
125,5,"A11,B10,B6,C11,E10","0.1128,0.0971,0.0443,0.2492,0.4965",0.4233356794875305,0.2532107413893754,0.6441914769410391,5.913164039696439,19979,13704
160,6,"A5,B3,B9,D11,E10,I1","0.2104,0.1479,0.0094,0.0627,0.3386,0.2311",0.42333540279112886,0.2543782837127846,0.6431698774080561,5.933669001751314,19979,13704
268,7,"A11,A5,B9,C6,C8,E10,F8","0.2333,0.1081,0.2486,0.1157,0.1263,0.1143,0.0537",0.42333503878138984,0.25401342673671923,0.6433158201984822,5.924985405720958,19979,13704
147,3,"A11,B10,D4","0.2404,0.1035,0.6561",0.4233312325861739,0.25532691185055456,0.6414915353181553,5.937536485697606,19979,13704
229,4,"D14,E3,F1,I1","0.1688,0.4619,0.3087,0.0606",0.42333116057568715,0.25430531231757153,0.6433158201984822,5.91768826619965,19979,13704
126,6,"B1,C9,E10,E9,F2,I3","0.2786,0.5025,0.0026,0.0280,0.1761,0.0122",0.42331428709853514,0.25518096906012844,0.6428050204319906,5.935274372446001,19979,13704
115,10,"A11,A13,A5,A6,C11,C8,E3,E4,E9,F2","0.0534,0.0205,0.0601,0.0232,0.0343,0.0126,0.0368,0.0119,0.6567,0.0906",0.4233072094095781,0.25518096906012844,0.6423671920607122,5.9299474605954465,19979,13704
31,8,"A13,B9,C8,E3,E4,E9,F2,I1","0.0595,0.0187,0.0383,0.4012,0.1051,0.0429,0.2928,0.0415",0.4232940841249231,0.2559106830122592,0.6418563922942206,5.914550496205488,19979,13704
454,9,"A1,A5,C8,C9,D11,E1,E7,E9,I6","0.0072,0.3862,0.0096,0.0943,0.0067,0.0379,0.2140,0.0489,0.1952",0.42329288649123564,0.25518096906012844,0.6425861062463515,5.926736719206072,19979,13704
238,6,"A1,A2,C9,D14,F1,F2","0.3496,0.0118,0.1144,0.2750,0.0904,0.1588",0.42326479177576104,0.25386748394629305,0.6409807355516638,5.929217746643316,19979,13704
244,4,"D14,D4,H2,I3","0.0061,0.2837,0.4643,0.2459",0.42326225951565377,0.25488908347927614,0.6396672504378283,5.918417980151781,19979,13704
101,7,"A2,B1,C11,E10,E6,E9,I1","0.2211,0.0006,0.0227,0.1449,0.0604,0.1263,0.4239",0.42325601058377166,0.2553998832457677,0.6432428488032691,5.92812317571512,19979,13704
98,10,"B1,B3,B9,C11,D11,D4,E10,E9,F13,I3","0.0103,0.0111,0.1448,0.0682,0.0666,0.0240,0.0044,0.0929,0.4722,0.1056",0.4232403865014951,0.2542323409223584,0.6426590776415645,5.929582603619381,19979,13704
453,4,"A1,C9,D11,I6","0.3651,0.1351,0.3631,0.1367",0.4232379336052736,0.2535026269702277,0.6413455925277292,5.91958552247519,19979,13704
93,4,"A11,A13,A5,D11","0.3922,0.4873,0.0543,0.0663",0.4232298267460291,0.25430531231757153,0.6416374781085814,5.936587857559837,19979,13704
280,8,"A5,B9,C8,C9,E7,F13,H2,I6","0.1309,0.4333,0.0394,0.1562,0.0340,0.1055,0.0215,0.0791",0.42322743946804203,0.25357559836544075,0.6429509632224168,5.913455925277291,19979,13704
376,6,"B9,C11,C9,E9,F8,H2","0.2415,0.1474,0.0724,0.1537,0.3662,0.0188",0.42322382665302605,0.25379451255108,0.6419293636894338,5.9319906596614125,19979,13704
468,5,"E1,E9,F1,F8,I6","0.0786,0.1130,0.4983,0.2143,0.0958",0.42322104974933566,0.2521891418563923,0.6431698774080561,5.9330122591943955,19979,13704
222,4,"D11,E9,F2,H2","0.2714,0.2803,0.0824,0.3659",0.4232170723012823,0.25445125510799765,0.6427320490367776,5.9305312317571515,19979,13704
455,4,"C9,E6,E9,I6","0.0552,0.0561,0.4123,0.4764",0.4232050837237618,0.25459719789842383,0.6419293636894338,5.9295096322241685,19979,13704
498,5,"B3,B7,D4,E6,I6","0.5822,0.1034,0.0036,0.1510,0.1598",0.4231966680683952,0.2517513134851138,0.6426590776415645,5.948847051955633,19979,13704
212,5,"B6,C6,E9,F2,F8","0.1281,0.1557,0.0127,0.5522,0.1512",0.4231882144091336,0.25197022767075306,0.643096906012843,5.933450087565674,19979,13704
218,7,"A1,A11,A2,A6,E6,F8,H2","0.0381,0.5237,0.0697,0.0388,0.0076,0.2851,0.0371",0.42318665052243337,0.2536485697606538,0.6399591360186807,5.941112084063048,19979,13704
384,5,"A1,A5,A6,B6,H2","0.0710,0.2105,0.3630,0.0808,0.2748",0.4231829879172555,0.25474314068884996,0.6424401634559253,5.931187974314069,19979,13704
291,5,"B3,D11,F1,F13,F2","0.2852,0.0505,0.2383,0.3476,0.0785",0.42317809280800395,0.2530647985989492,0.6435347343841215,5.940601284296556,19979,13704
154,8,"A2,C11,D14,D4,E10,E7,F1,F2","0.1563,0.0470,0.0298,0.0235,0.0526,0.0202,0.2211,0.4495",0.4231758978884329,0.2546701692936369,0.6436806771745476,5.935785172212492,19979,13704
142,3,"E10,E6,E7","0.3256,0.4863,0.1880",0.4231747714620033,0.2551079976649154,0.6428779918272037,5.923744892002335,19979,13704
441,5,"B3,C8,F1,H2,I3","0.2611,0.1396,0.0137,0.3285,0.2572",0.4231745631645994,0.2542323409223584,0.6410537069468768,5.920534150612959,19979,13704
214,4,"E3,F1,F13,F8","0.1667,0.3141,0.4836,0.0356",0.4231734925391394,0.2551079976649154,0.6424401634559253,5.929728546409807,19979,13704
466,7,"A11,A5,B10,D4,E1,F1,H2","0.0831,0.1215,0.1147,0.0478,0.0190,0.0082,0.6057",0.4231389183969183,0.25503502626970226,0.6411996497373029,5.936952714535902,19979,13704
319,5,"B7,B9,C8,C9,I1","0.1935,0.0299,0.0862,0.4567,0.2337",0.4231244566829827,0.2548161120840631,0.642148277875073,5.918053123175715,19979,13704
178,4,"B6,D4,F1,I6","0.2965,0.4099,0.0160,0.2777",0.4231226849119886,0.2548161120840631,0.6408347927612376,5.9033858727378865,19979,13704
56,9,"A1,A2,A5,B3,C8,D14,E6,H2,I6","0.0998,0.0073,0.1208,0.0641,0.0284,0.0622,0.0540,0.4232,0.1403",0.42311923530938284,0.25561879743140686,0.6416374781085814,5.92907180385289,19979,13704
200,4,"B3,E3,F13,F8","0.3476,0.5454,0.0920,0.0150",0.42311853269086747,0.2539404553415061,0.6434617629889083,5.925350262697023,19979,13704
75,8,"A6,B6,B7,C8,C9,D11,D4,F8","0.0044,0.0582,0.0725,0.5783,0.0897,0.1428,0.0229,0.0312",0.42310854787962165,0.25569176882662,0.6414915353181553,5.926736719206072,19979,13704
112,6,"A11,B7,C6,D14,E10,H2","0.2891,0.3986,0.0925,0.0938,0.0253,0.1006",0.42310701089562597,0.2542323409223584,0.6418563922942206,5.92812317571512,19979,13704
124,4,"C9,E1,F1,I1","0.3787,0.4024,0.1421,0.0769",0.4231060928377429,0.25503502626970226,0.6397402218330415,5.9312609457092815,19979,13704
231,9,"A1,A2,A6,C8,C9,D4,E9,F2,F8","0.4859,0.0544,0.0040,0.1386,0.0425,0.0112,0.0655,0.1290,0.0688",0.4230976405404417,0.256713368359603,0.6410537069468768,5.918199065966141,19979,13704
