test_id,phase,n_members,members_added,weights_added,v6_weight,total_added_weight,ndcg5,recall1,recall5,mean_booked_rank,delta_vs_v6_loo9,delta_vs_v4_anchor
v6+query_difficulty_index@0.100+is_long_window_x_top_quartile_price@0.075+brand_x_domestic@0.050,A3_top3,4,query_difficulty_index+is_long_window_x_top_quartile_price+brand_x_domestic,"0.1000,0.0750,0.0500",0.775,0.225,0.4084442796302211,0.24002574002574004,0.6237308737308738,6.184470184470184,-0.0005157203697788715,0.0044342796302211385
v6+query_difficulty_index@0.100+is_long_window_x_top_quartile_price@0.075+brand_x_domestic@0.075,A3_top3,4,query_difficulty_index+is_long_window_x_top_quartile_price+brand_x_domestic,"0.1000,0.0750,0.0750",0.75,0.25,0.4083798708805133,0.24016874016874018,0.6235878735878736,6.185042185042185,-0.0005801291194866831,0.004369870880513327
v6+query_difficulty_index@0.100+is_long_window_x_top_quartile_price@0.100+brand_x_domestic@0.050,A3_top3,4,query_difficulty_index+is_long_window_x_top_quartile_price+brand_x_domestic,"0.1000,0.1000,0.0500",0.75,0.25,0.40843801645854155,0.2402044902044902,0.6237308737308738,6.184327184327184,-0.0005219835414584373,0.004428016458541573
v6+combo_brand_dom_x_query_diff@w=0.05,B_single,2,combo_brand_dom_x_query_diff,0.0500,0.95,0.05,0.40898411650338234,0.24027599027599028,0.6238738738738738,6.181681681681682,2.411650338235427e-05,0.004974116503382364
v6+combo_brand_dom_x_query_diff@w=0.10,B_single,2,combo_brand_dom_x_query_diff,0.1000,0.9,0.1,0.40847828864387414,0.23941798941798942,0.6234806234806235,6.183183183183183,-0.0004817113561258468,0.004468288643874163
v6+combo_brand_dom_x_query_diff@w=0.15,B_single,2,combo_brand_dom_x_query_diff,0.1500,0.85,0.15,0.4081464342085123,0.2390962390962391,0.6230516230516231,6.184434434434435,-0.0008135657914876693,0.004136434208512341
v6+combo_brand_dom_x_query_diff@w=0.20,B_single,2,combo_brand_dom_x_query_diff,0.2000,0.8,0.2,0.40798084314980754,0.2385242385242385,0.6227656227656228,6.187401687401687,-0.000979156850192453,0.003970843149807557
v6+combo_brand_dom_x_query_diff@w=0.25,B_single,2,combo_brand_dom_x_query_diff,0.2500,0.75,0.25,0.40784039719356985,0.2385957385957386,0.6223723723723724,6.1902974402974404,-0.0011196028064301422,0.0038303971935698677
v6+combo_long_window_price_x_rare_long_trip@w=0.05,B_single,2,combo_long_window_price_x_rare_long_trip,0.0500,0.95,0.05,0.408864500274807,0.23998998998999,0.6237666237666237,6.181431431431432,-9.549972519301564e-05,0.004854500274806994
v6+combo_long_window_price_x_rare_long_trip@w=0.10,B_single,2,combo_long_window_price_x_rare_long_trip,0.1000,0.9,0.1,0.4086565919891243,0.2395967395967396,0.6236593736593736,6.184041184041184,-0.00030340801087569425,0.004646591989124316
v6+combo_long_window_price_x_rare_long_trip@w=0.15,B_single,2,combo_long_window_price_x_rare_long_trip,0.1500,0.85,0.15,0.40864438758185917,0.23927498927498927,0.6237308737308738,6.186543686543686,-0.0003156124181408204,0.0046343875818591895
v6+combo_long_window_price_x_rare_long_trip@w=0.20,B_single,2,combo_long_window_price_x_rare_long_trip,0.2000,0.8,0.2,0.40839844259627334,0.23934648934648933,0.6232661232661233,6.18961818961819,-0.0005615574037266535,0.004388442596273356
v6+combo_long_window_price_x_rare_long_trip@w=0.25,B_single,2,combo_long_window_price_x_rare_long_trip,0.2500,0.75,0.25,0.4081899763579743,0.23902473902473903,0.6228371228371229,6.194909194909195,-0.0007700236420256634,0.0041799763579743465
